[ 2024-01-08T18:15:51+08:00 ] [ error ] [2]DOMDocument::loadHTML(): htmlParseEntityRef: expecting ';' in Entity, line: 146
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : p in Entity, line: 857
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : a in Entity, line: 857
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 857
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 857
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : li in Entity, line: 857
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : ul in Entity, line: 857
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 857
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 857
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 857
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 857
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 857
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : p in Entity, line: 857
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : p in Entity, line: 857
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 857
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : a in Entity, line: 857
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 857
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : li in Entity, line: 857
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 857
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : h2 in Entity, line: 857
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : h3 in Entity, line: 857
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 857
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 864
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : a in Entity, line: 864
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 864
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : a in Entity, line: 864
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 864
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : a in Entity, line: 864
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 864
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 864
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 864
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 864
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : p in Entity, line: 864
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : p in Entity, line: 864
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : span in Entity, line: 864
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : a in Entity, line: 864
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : li in Entity, line: 864
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : ul in Entity, line: 864
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 868
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 868
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : a in Entity, line: 868
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 868
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 868
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 868
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 868
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 869
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 869
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 869
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : span in Entity, line: 872
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 872
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : span in Entity, line: 872
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 872
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 872
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 872
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 874
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : p in Entity, line: 874
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 874
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 874
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : svg in Entity, line: 874
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : i in Entity, line: 874
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 874
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : button in Entity, line: 874
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 874
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 874
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : button in Entity, line: 874
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 874
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : a in Entity, line: 874
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : a in Entity, line: 874
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 874
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 874
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 874
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 874
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 874
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : form in Entity, line: 874
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : svg in Entity, line: 874
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : i in Entity, line: 874
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 874
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 874
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 874
[ error ] [2]DOMDocument::loadHTML(): htmlParseEntityRef: expecting ';' in Entity, line: 165
[ error ] [2]DOMDocument::loadHTML(): htmlParseEntityRef: expecting ';' in Entity, line: 165
[ error ] [2]DOMDocument::loadHTML(): htmlParseEntityRef: expecting ';' in Entity, line: 165
[ error ] [2]DOMDocument::loadHTML(): htmlParseEntityRef: expecting ';' in Entity, line: 165
[ error ] [2]DOMDocument::loadHTML(): htmlParseEntityRef: expecting ';' in Entity, line: 165
[ error ] [2]DOMDocument::loadHTML(): htmlParseEntityRef: expecting ';' in Entity, line: 165
[ error ] [2]DOMDocument::loadHTML(): Tag section invalid in Entity, line: 558
[ error ] [2]DOMDocument::loadHTML(): Tag header invalid in Entity, line: 567
[ error ] [2]DOMDocument::loadHTML(): Tag nav invalid in Entity, line: 567
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 603
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 603
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 603
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 603
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 603
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 603
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 603
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 603
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 603
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 603
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 603
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 603
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 603
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 603
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 603
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 603
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 603
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 603
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 603
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 603
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 603
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 603
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 603
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 603
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 603
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 603
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 603
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 603
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 603
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 603
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 603
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 603
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 603
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 603
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 603
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 603
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 603
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 603
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 603
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 603
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 603
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 603
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 603
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 603
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 603
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 603
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 603
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 603
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 603
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 603
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 609
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 609
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 609
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 609
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 609
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 609
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 609
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 609
[ error ] [2]DOMDocument::loadHTML(): Tag article invalid in Entity, line: 624
[ error ] [2]DOMDocument::loadHTML(): Tag section invalid in Entity, line: 630
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 642
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 642
[ error ] [2]DOMDocument::loadHTML(): Tag time invalid in Entity, line: 642
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 642
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 642
[ error ] [2]DOMDocument::loadHTML(): Tag aside invalid in Entity, line: 643
[ error ] [2]DOMDocument::loadHTML(): Tag section invalid in Entity, line: 655
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 685
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 685
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 685
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 685
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 705
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 705
[ error ] [2]DOMDocument::loadHTML(): Tag footer invalid in Entity, line: 722
[ error ] [2]DOMDocument::loadHTML(): Tag section invalid in Entity, line: 722
[ error ] [2]DOMDocument::loadHTML(): Tag section invalid in Entity, line: 723
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 723
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 723
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 723
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 723
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 723
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 723
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 723
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 723
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 723
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 723
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 723
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 723
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 723
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 723
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 723
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 723
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 723
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 723
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 723
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 723
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 723
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 723
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 723
[ error ] [2]DOMDocument::loadHTML(): htmlParseEntityRef: expecting ';' in Entity, line: 723
[ error ] [2]DOMDocument::loadHTML(): htmlParseEntityRef: expecting ';' in Entity, line: 723
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 723
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 723
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 723
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 723
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 723
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 723
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 723
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 723
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 723
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 723
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 723
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 723
[ error ] [2]DOMDocument::loadHTML(): Tag section invalid in Entity, line: 723
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 723
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 723
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 723
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : a in Entity, line: 771
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : a in Entity, line: 771
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 772
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : a in Entity, line: 780
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : a in Entity, line: 782
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : div in Entity, line: 782
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : li in Entity, line: 783
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : a in Entity, line: 786
[ error ] [2]DOMDocument::loadHTML(): Unexpected end tag : li in Entity, line: 786
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 788
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 788
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 788
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 788
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 788
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 788
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 788
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 788
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 788
[ error ] [2]DOMDocument::loadHTML(): Tag path invalid in Entity, line: 788
[ error ] [2]DOMDocument::loadHTML(): Tag svg invalid in Entity, line: 788
